From,To,Cost
34,105,4.274102150444128
34,106,4.242640687119285
34,107,4.274102150444128
34,108,9.16515138991168
34,109,9.1104335791443
34,110,9.055385138137417
34,111,9.014873775734806
34,112,9.0
34,113,9.014873775734808
34,114,7.54983443527075
34,115,7.483314773547883
34,116,7.416198487095663
34,117,7.366678301136213
34,118,7.3484692283495345
34,119,7.366678301136213
34,120,6.928203230275509
34,121,6.855654600401044
34,122,6.782329983125268
34,123,6.728146044225788
34,124,6.708203932499369
34,125,6.728146044225788
34,126,8.660254037844387
34,127,8.602325267042627
34,128,8.54400374531753
34,129,8.501055769281315
34,130,8.48528137423857
34,131,8.501055769281315
34,132,6.928203230275509
34,133,6.855654600401044
34,134,6.782329983125268
34,135,6.728146044225788
34,136,6.708203932499369
34,137,6.728146044225788
34,138,6.244997998398398
34,139,6.164414002968976
34,140,6.082762530298219
34,141,6.022287704222634
34,142,6.0
34,143,6.0222877042226335
34,144,9.16515138991168
34,145,9.1104335791443
34,146,9.055385138137417
34,147,9.014873775734806
34,148,9.0
34,149,9.014873775734808
34,150,7.54983443527075
34,151,7.483314773547883
34,152,7.416198487095663
34,153,7.366678301136213
34,154,7.3484692283495345
34,155,7.366678301136213
34,156,6.928203230275509
34,157,6.855654600401044
34,158,6.782329983125268
34,159,6.728146044225788
34,160,6.708203932499369
34,161,6.728146044225788
35,0,6.9808345351805094
35,1,6.928203230275509
35,2,6.855654600401044
35,3,6.782329983125268
35,4,6.728146044225788
35,5,6.708203932499369
35,6,4.661764773942254
35,7,4.58257569495584
35,8,4.47213595499958
35,9,4.358898943540674
35,10,4.274102150444128
35,11,4.242640687119285
35,12,3.5681999394048645
35,13,3.4641016151377544
35,14,3.3166247903554
35,15,3.1622776601683795
35,16,3.0443306641084704
35,17,3.0
35,18,6.303336482179011
35,19,6.244997998398398
35,20,6.164414002968976
35,21,6.082762530298219
35,22,6.0222877042226335
35,23,6.0
35,24,3.5681999394048645
35,25,3.4641016151377544
35,26,3.3166247903554
35,27,3.1622776601683795
35,28,3.0443306641084704
35,29,3.0
35,30,1.9318516525781368
35,31,1.7320508075688774
35,32,1.4142135623730951
35,33,1.0000000000000002
35,34,0.5176380902050418
35,35,0.0
35,36,6.9808345351805094
35,37,6.928203230275509
35,38,6.855654600401044
35,39,6.782329983125268
35,40,6.728146044225788
35,41,6.708203932499369
35,42,4.661764773942254
35,43,4.58257569495584
35,44,4.47213595499958
35,45,4.358898943540674
35,46,4.274102150444128
35,47,4.242640687119285
35,48,3.5681999394048645
35,49,3.4641016151377544
35,50,3.3166247903554
35,51,3.1622776601683795
35,52,3.0443306641084704
35,53,3.0
35,54,7.598161014848848
35,55,7.54983443527075
35,56,7.483314773547883
35,57,7.416198487095663
35,58,7.366678301136213
35,59,7.3484692283495345
35,60,5.543649592783519
35,61,5.477225575051661
35,62,5.385164807134504
35,63,5.291502622129181
35,64,5.2218721922727225
35,65,5.196152422706632
35,66,4.661764773942254
35,67,4.58257569495584
35,68,4.47213595499958
35,69,4.358898943540674
35,70,4.274102150444128
35,71,4.242640687119285
35,72,6.9808345351805094
35,73,6.928203230275509
35,74,6.855654600401044
35,75,6.782329983125268
35,76,6.728146044225788
35,77,6.708203932499369
35,78,4.661764773942254
35,79,4.58257569495584
35,80,4.47213595499958
35,81,4.358898943540674
35,82,4.274102150444128
35,83,4.242640687119285
35,84,3.5681999394048645
35,85,3.4641016151377544
35,86,3.3166247903554
35,87,3.1622776601683795
35,88,3.0443306641084704
35,89,3.0
35,90,7.598161014848848
35,91,7.54983443527075
35,92,7.483314773547883
35,93,7.416198487095663
35,94,7.366678301136213
35,95,7.3484692283495345
35,96,5.543649592783519
35,97,5.477225575051661
35,98,5.385164807134504
35,99,5.291502622129181
35,100,5.2218721922727225
35,101,5.196152422706632
35,102,4.661764773942254
35,103,4.58257569495584
35,104,4.47213595499958
35,105,4.358898943540674
35,106,4.274102150444128
35,107,4.242640687119285
35,108,9.205001401823298
35,109,9.16515138991168
35,110,9.1104335791443
35,111,9.055385138137417
35,112,9.014873775734808
35,113,9.0
35,114,7.598161014848848
35,115,7.54983443527075
35,116,7.483314773547883
35,117,7.416198487095663
35,118,7.366678301136213
35,119,7.3484692283495345
35,120,6.9808345351805094
35,121,6.928203230275509
35,122,6.855654600401044
35,123,6.782329983125268
35,124,6.728146044225788
35,125,6.708203932499369
35,126,8.70241637751084
35,127,8.660254037844387
35,128,8.602325267042627
35,129,8.54400374531753
35,130,8.501055769281315
35,131,8.48528137423857
35,132,6.9808345351805094
35,133,6.928203230275509
35,134,6.855654600401044
35,135,6.782329983125268
35,136,6.728146044225788
35,137,6.708203932499369
35,138,6.303336482179011
35,139,6.244997998398398
35,140,6.164414002968976
35,141,6.082762530298219
35,142,6.0222877042226335
35,143,6.0
35,144,9.205001401823298
35,145,9.16515138991168
35,146,9.1104335791443
35,147,9.055385138137417
35,148,9.014873775734808
35,149,9.0
35,150,7.598161014848848
35,151,7.54983443527075
35,152,7.483314773547883
35,153,7.416198487095663
35,154,7.366678301136213
35,155,7.3484692283495345
35,156,6.9808345351805094
35,157,6.928203230275509
35,158,6.855654600401044
35,159,6.782329983125268
35,160,6.728146044225788
35,161,6.708203932499369
36,0,6.0
36,1,6.022287704222634
36,2,6.082762530298219
36,3,6.164414002968976
36,4,6.244997998398398
36,5,6.303336482179011
36,6,6.708203932499369
36,7,6.728146044225788
36,8,6.782329983125268
36,9,6.855654600401044
36,10,6.928203230275509
36,11,6.9808345351805094
36,12,8.48528137423857
36,13,8.501055769281315
36,14,8.54400374531753
36,15,8.602325267042627
36,16,8.660254037844387
36,17,8.70241637751084
36,18,3.0
36,19,3.044330664108471
36,20,3.1622776601683795
36,21,3.3166247903554
36,22,3.4641016151377544
36,23,3.5681999394048645
36,24,4.242640687119285
36,25,4.274102150444128
36,26,4.358898943540674
36,27,4.47213595499958
36,28,4.58257569495584
36,29,4.661764773942254
36,30,6.708203932499369
36,31,6.728146044225788
36,32,6.782329983125268
36,33,6.855654600401044
36,34,6.928203230275509
36,35,6.9808345351805094
36,36,0.0
36,37,0.5176380902050415
36,38,0.9999999999999999
36,39,1.414213562373095
36,40,1.7320508075688772
36,41,1.9318516525781368
36,42,3.0
36,43,3.044330664108471
36,44,3.1622776601683795
36,45,3.3166247903554
36,46,3.4641016151377544
36,47,3.5681999394048645
36,48,6.0
36,49,6.022287704222634
36,50,6.082762530298219
36,51,6.164414002968976
36,52,6.244997998398398
36,53,6.303336482179011
36,54,6.708203932499369
36,55,6.728146044225788
36,56,6.782329983125268
36,57,6.855654600401044
36,58,6.928203230275509
36,59,6.9808345351805094
36,60,7.3484692283495345
36,61,7.366678301136213
36,62,7.416198487095663
36,63,7.483314773547883
36,64,7.54983443527075
36,65,7.598161014848848
36,66,9.0
36,67,9.014873775734806
36,68,9.055385138137417
36,69,9.1104335791443
36,70,9.16515138991168
36,71,9.205001401823298
36,72,4.242640687119285
36,73,4.274102150444128
36,74,4.358898943540674
36,75,4.47213595499958
36,76,4.58257569495584
36,77,4.661764773942254
36,78,5.196152422706632
36,79,5.221872192272722
36,80,5.291502622129181
36,81,5.385164807134504
36,82,5.477225575051661
36,83,5.543649592783519
36,84,7.3484692283495345
36,85,7.366678301136213
36,86,7.416198487095663
36,87,7.483314773547883
36,88,7.54983443527075
36,89,7.598161014848848
36,90,3.0
36,91,3.044330664108471
36,92,3.1622776601683795
36,93,3.3166247903554
36,94,3.4641016151377544
36,95,3.5681999394048645
36,96,4.242640687119285
36,97,4.274102150444128
36,98,4.358898943540674
36,99,4.47213595499958
36,100,4.58257569495584
36,101,4.661764773942254
36,102,6.708203932499369
36,103,6.728146044225788
36,104,6.782329983125268
36,105,6.855654600401044
36,106,6.928203230275509
36,107,6.9808345351805094
36,108,8.48528137423857
36,109,8.501055769281315
36,110,8.54400374531753
36,111,8.602325267042627
36,112,8.660254037844387
36,113,8.70241637751084
36,114,9.0
36,115,9.014873775734806
36,116,9.055385138137417
36,117,9.1104335791443
36,118,9.16515138991168
36,119,9.205001401823298
36,120,10.392304845413264
36,121,10.405188570729083
36,122,10.44030650891055
36,123,10.488088481701515
36,124,10.535653752852738
36,125,10.570338254169963
36,126,6.708203932499369
36,127,6.728146044225788
36,128,6.782329983125268
36,129,6.855654600401044
36,130,6.928203230275509
36,131,6.9808345351805094
36,132,7.3484692283495345
36,133,7.366678301136213
36,134,7.416198487095663
36,135,7.483314773547883
36,136,7.54983443527075
36,137,7.598161014848848
36,138,9.0
36,139,9.014873775734806
36,140,9.055385138137417
36,141,9.1104335791443
36,142,9.16515138991168
36,143,9.205001401823298
36,144,6.0
36,145,6.022287704222634
36,146,6.082762530298219
36,147,6.164414002968976
36,148,6.244997998398398
36,149,6.303336482179011
36,150,6.708203932499369
36,151,6.728146044225788
36,152,6.782329983125268
36,153,6.855654600401044
36,154,6.928203230275509
36,155,6.9808345351805094
36,156,8.48528137423857
36,157,8.501055769281315
36,158,8.54400374531753
36,159,8.602325267042627
36,160,8.660254037844387
36,161,8.70241637751084
37,0,6.022287704222634
37,1,6.0
37,2,6.0222877042226335
37,3,6.082762530298219
37,4,6.164414002968976
37,5,6.244997998398398
37,6,6.728146044225788
37,7,6.708203932499369
37,8,6.728146044225788
37,9,6.782329983125268
37,10,6.855654600401044
37,11,6.928203230275509
37,12,8.501055769281315
37,13,8.48528137423857
37,14,8.501055769281315
37,15,8.54400374531753
37,16,8.602325267042627
37,17,8.660254037844387
37,18,3.044330664108471
37,19,3.0
37,20,3.0443306641084704
37,21,3.1622776601683795
37,22,3.3166247903553994
37,23,3.4641016151377544
37,24,4.274102150444128
37,25,4.242640687119285
37,26,4.274102150444128
37,27,4.358898943540674
37,28,4.47213595499958
37,29,4.58257569495584
37,30,6.728146044225788
37,31,6.708203932499369
37,32,6.728146044225788
37,33,6.782329983125268
37,34,6.855654600401044
37,35,6.928203230275509
37,36,0.5176380902050415
37,37,0.0
37,38,0.5176380902050415
37,39,0.9999999999999999
37,40,1.414213562373095
37,41,1.7320508075688774
37,42,3.044330664108471
37,43,3.0
37,44,3.0443306641084704
37,45,3.1622776601683795
37,46,3.3166247903553994
37,47,3.4641016151377544
37,48,6.022287704222634
37,49,6.0
37,50,6.0222877042226335
37,51,6.082762530298219
37,52,6.164414002968976
37,53,6.244997998398398
37,54,6.728146044225788
37,55,6.708203932499369
37,56,6.728146044225788
37,57,6.782329983125268
37,58,6.855654600401044
37,59,6.928203230275509
37,60,7.366678301136213
37,61,7.3484692283495345
37,62,7.366678301136213
37,63,7.416198487095663
37,64,7.483314773547883
37,65,7.54983443527075
37,66,9.014873775734806
37,67,9.0
37,68,9.014873775734808
37,69,9.055385138137417
37,70,9.1104335791443
37,71,9.16515138991168
37,72,4.274102150444128
37,73,4.242640687119285
37,74,4.274102150444128
37,75,4.358898943540674
37,76,4.47213595499958
37,77,4.58257569495584
37,78,5.221872192272722
37,79,5.196152422706632
37,80,5.2218721922727225
37,81,5.291502622129181
37,82,5.385164807134504
37,83,5.477225575051661
37,84,7.366678301136213
37,85,7.3484692283495345
37,86,7.366678301136213
37,87,7.416198487095663
37,88,7.483314773547883
37,89,7.54983443527075
37,90,3.044330664108471
37,91,3.0
37,92,3.0443306641084704
37,93,3.1622776601683795
37,94,3.3166247903553994
37,95,3.4641016151377544
37,96,4.274102150444128
37,97,4.242640687119285
37,98,4.274102150444128
37,99,4.358898943540674
37,100,4.47213595499958
37,101,4.58257569495584
37,102,6.728146044225788
37,103,6.708203932499369
37,104,6.728146044225788
37,105,6.782329983125268
37,106,6.855654600401044
37,107,6.928203230275509
37,108,8.501055769281315
37,109,8.48528137423857
37,110,8.501055769281315
37,111,8.54400374531753
37,112,8.602325267042627
37,113,8.660254037844387
37,114,9.014873775734806
37,115,9.0
37,116,9.014873775734808
37,117,9.055385138137417
37,118,9.1104335791443
37,119,9.16515138991168
37,120,10.405188570729083
37,121,10.392304845413264
37,122,10.405188570729083
37,123,10.44030650891055
37,124,10.488088481701515
37,125,10.535653752852738
37,126,6.728146044225788
37,127,6.708203932499369
37,128,6.728146044225788
37,129,6.782329983125268
37,130,6.855654600401044
37,131,6.928203230275509
37,132,7.366678301136213
37,133,7.3484692283495345
37,134,7.366678301136213
37,135,7.416198487095663
37,136,7.483314773547883
37,137,7.54983443527075
37,138,9.014873775734806
37,139,9.0
37,140,9.014873775734808
37,141,9.055385138137417
37,142,9.1104335791443
37,143,9.16515138991168
37,144,6.022287704222634
37,145,6.0
37,146,6.0222877042226335
37,147,6.082762530298219
37,148,6.164414002968976
37,149,6.244997998398398
37,150,6.728146044225788
37,151,6.708203932499369
37,152,6.728146044225788
37,153,6.782329983125268
37,154,6.855654600401044
37,155,6.928203230275509
37,156,8.501055769281315
37,157,8.48528137423857
37,158,8.501055769281315
37,159,8.54400374531753
37,160,8.602325267042627
37,161,8.660254037844387
38,0,6.082762530298219
38,1,6.0222877042226335
38,2,6.0
38,3,6.022287704222634
38,4,6.082762530298219
38,5,6.164414002968976
38,6,6.782329983125268
38,7,6.728146044225788
38,8,6.708203932499369
38,9,6.728146044225788
38,10,6.782329983125268
38,11,6.855654600401044
38,12,8.54400374531753
38,13,8.501055769281315
38,14,8.48528137423857
38,15,8.501055769281315
38,16,8.54400374531753
38,17,8.602325267042627
38,18,3.1622776601683795
38,19,3.0443306641084704
38,20,3.0
38,21,3.044330664108471
38,22,3.1622776601683795
38,23,3.3166247903554
38,24,4.358898943540674
38,25,4.274102150444128
38,26,4.242640687119285
38,27,4.274102150444128
38,28,4.358898943540674
38,29,4.47213595499958
38,30,6.782329983125268
38,31,6.728146044225788
38,32,6.708203932499369
38,33,6.728146044225788
38,34,6.782329983125268
38,35,6.855654600401044
38,36,0.9999999999999999
38,37,0.5176380902050415
38,38,0.0
38,39,0.5176380902050415
38,40,0.9999999999999999
38,41,1.4142135623730951
38,42,3.1622776601683795
38,43,3.0443306641084704
38,44,3.0
38,45,3.044330664108471
38,46,3.1622776601683795
38,47,3.3166247903554
38,48,6.082762530298219
38,49,6.0222877042226335
38,50,6.0
38,51,6.022287704222634
38,52,6.082762530298219
38,53,6.164414002968976
38,54,6.782329983125268
38,55,6.728146044225788
38,56,6.708203932499369
38,57,6.728146044225788
38,58,6.782329983125268
38,59,6.855654600401044
38,60,7.416198487095663
38,61,7.366678301136213
38,62,7.3484692283495345
38,63,7.366678301136213
38,64,7.416198487095663
38,65,7.483314773547883
38,66,9.055385138137417
38,67,9.014873775734808
38,68,9.0
38,69,9.014873775734806
38,70,9.055385138137417
38,71,9.1104335791443
38,72,4.358898943540674
38,73,4.274102150444128
38,74,4.242640687119285
38,75,4.274102150444128
38,76,4.358898943540674
38,77,4.47213595499958
38,78,5.291502622129181
38,79,5.2218721922727225
38,80,5.196152422706632
38,81,5.221872192272722
38,82,5.291502622129181
38,83,5.385164807134504
38,84,7.416198487095663
38,85,7.366678301136213
38,86,7.3484692283495345
38,87,7.366678301136213
38,88,7.416198487095663
38,89,7.483314773547883
38,90,3.1622776601683795
38,91,3.0443306641084704
38,92,3.0
38,93,3.044330664108471
38,94,3.1622776601683795
38,95,3.3166247903554
38,96,4.358898943540674
38,97,4.274102150444128
38,98,4.242640687119285
38,99,4.274102150444128
38,100,4.358898943540674
38,101,4.47213595499958
38,102,6.782329983125268
38,103,6.728146044225788
38,104,6.708203932499369
38,105,6.728146044225788
38,106,6.782329983125268
38,107,6.855654600401044
38,108,8.54400374531753
38,109,8.501055769281315
38,110,8.48528137423857
38,111,8.501055769281315
38,112,8.54400374531753
38,113,8.602325267042627
38,114,9.055385138137417
38,115,9.014873775734808
38,116,9.0
38,117,9.014873775734806
38,118,9.055385138137417
38,119,9.1104335791443
38,120,10.44030650891055
38,121,10.405188570729083
38,122,10.392304845413264
38,123,10.405188570729083
38,124,10.44030650891055
38,125,10.488088481701515
38,126,6.782329983125268
38,127,6.728146044225788
38,128,6.708203932499369
38,129,6.728146044225788
38,130,6.782329983125268
38,131,6.855654600401044
38,132,7.416198487095663
38,133,7.366678301136213
38,134,7.3484692283495345
38,135,7.366678301136213
38,136,7.416198487095663
38,137,7.483314773547883
38,138,9.055385138137417
38,139,9.014873775734808
38,140,9.0
38,141,9.014873775734806
38,142,9.055385138137417
38,143,9.1104335791443
38,144,6.082762530298219
38,145,6.0222877042226335
38,146,6.0
38,147,6.022287704222634
38,148,6.082762530298219
38,149,6.164414002968976
38,150,6.782329983125268
38,151,6.728146044225788
38,152,6.708203932499369
38,153,6.728146044225788
38,154,6.782329983125268
38,155,6.855654600401044
38,156,8.54400374531753
38,157,8.501055769281315
38,158,8.48528137423857
38,159,8.501055769281315
38,160,8.54400374531753
38,161,8.602325267042627
39,0,6.164414002968976
39,1,6.082762530298219
39,2,6.022287704222634
39,3,6.0
39,4,6.022287704222634
39,5,6.082762530298219
39,6,6.855654600401044
39,7,6.782329983125268
39,8,6.728146044225788
39,9,6.708203932499369
39,10,6.728146044225788
39,11,6.782329983125268
39,12,8.602325267042627
39,13,8.54400374531753
39,14,8.501055769281315
39,15,8.48528137423857
39,16,8.501055769281315
39,17,8.54400374531753
39,18,3.3166247903554
39,19,3.1622776601683795
39,20,3.044330664108471
39,21,3.0
39,22,3.044330664108471
39,23,3.1622776601683795
39,24,4.47213595499958
39,25,4.358898943540674
39,26,4.274102150444128
39,27,4.242640687119285
39,28,4.274102150444128
39,29,4.358898943540674
39,30,6.855654600401044
39,31,6.782329983125268
39,32,6.728146044225788
39,33,6.708203932499369
39,34,6.728146044225788
39,35,6.782329983125268
39,36,1.414213562373095
39,37,0.9999999999999999
39,38,0.5176380902050415
39,39,0.0
39,40,0.5176380902050414
39,41,1.0000000000000002
39,42,3.3166247903554
39,43,3.1622776601683795
39,44,3.044330664108471
39,45,3.0
39,46,3.044330664108471
39,47,3.1622776601683795
39,48,6.164414002968976
39,49,6.082762530298219
39,50,6.022287704222634
39,51,6.0
39,52,6.022287704222634
39,53,6.082762530298219
39,54,6.855654600401044
39,55,6.782329983125268
39,56,6.728146044225788
39,57,6.708203932499369
39,58,6.728146044225788
39,59,6.782329983125268
39,60,7.483314773547883
39,61,7.416198487095663
39,62,7.366678301136213
39,63,7.3484692283495345
39,64,7.366678301136213
39,65,7.416198487095663
39,66,9.1104335791443
39,67,9.055385138137417
39,68,9.014873775734806
39,69,9.0
39,70,9.014873775734806
39,71,9.055385138137417
39,72,4.47213595499958
39,73,4.358898943540674
39,74,4.274102150444128
39,75,4.242640687119285
39,76,4.274102150444128
39,77,4.358898943540674
39,78,5.385164807134504
39,79,5.291502622129181
39,80,5.221872192272722
39,81,5.196152422706632
39,82,5.221872192272722
39,83,5.291502622129181
39,84,7.483314773547883
39,85,7.416198487095663
39,86,7.366678301136213
39,87,7.3484692283495345
39,88,7.366678301136213
39,89,7.416198487095663
39,90,3.3166247903554
39,91,3.1622776601683795
39,92,3.044330664108471
39,93,3.0
39,94,3.044330664108471
39,95,3.1622776601683795
39,96,4.47213595499958
39,97,4.358898943540674
39,98,4.274102150444128
39,99,4.242640687119285
39,100,4.274102150444128
39,101,4.358898943540674
39,102,6.855654600401044
39,103,6.782329983125268
39,104,6.728146044225788
39,105,6.708203932499369
39,106,6.728146044225788
39,107,6.782329983125268
39,108,8.602325267042627
39,109,8.54400374531753
39,110,8.501055769281315
39,111,8.48528137423857
39,112,8.501055769281315
39,113,8.54400374531753
39,114,9.1104335791443
39,115,9.055385138137417
39,116,9.014873775734806
39,117,9.0
39,118,9.014873775734806
39,119,9.055385138137417
39,120,10.488088481701515
39,121,10.44030650891055
39,122,10.405188570729083
39,123,10.392304845413264
39,124,10.405188570729083
39,125,10.44030650891055
39,126,6.855654600401044
39,127,6.782329983125268
39,128,6.728146044225788
39,129,6.708203932499369
39,130,6.728146044225788
39,131,6.782329983125268
39,132,7.483314773547883
39,133,7.416198487095663
39,134,7.366678301136213
39,135,7.3484692283495345
39,136,7.366678301136213
39,137,7.416198487095663
39,138,9.1104335791443
39,139,9.055385138137417
39,140,9.014873775734806
39,141,9.0
39,142,9.014873775734806
39,143,9.055385138137417
39,144,6.164414002968976
39,145,6.082762530298219
39,146,6.022287704222634
39,147,6.0
39,148,6.022287704222634
39,149,6.082762530298219
39,150,6.855654600401044
39,151,6.782329983125268
39,152,6.728146044225788
39,153,6.708203932499369
39,154,6.728146044225788
39,155,6.782329983125268
39,156,8.602325267042627
39,157,8.54400374531753
39,158,8.501055769281315
39,159,8.48528137423857
39,160,8.501055769281315
39,161,8.54400374531753
40,0,6.244997998398398
40,1,6.164414002968976
40,2,6.082762530298219
40,3,6.022287704222634
40,4,6.0
40,5,6.0222877042226335
40,6,6.928203230275509
40,7,6.855654600401044
40,8,6.782329983125268
40,9,6.728146044225788
40,10,6.708203932499369
40,11,6.728146044225788
40,12,8.660254037844387
40,13,8.602325267042627
40,14,8.54400374531753
40,15,8.501055769281315
40,16,8.48528137423857
40,17,8.501055769281315
40,18,3.4641016151377544
40,19,3.3166247903553994
40,20,3.1622776601683795
40,21,3.044330664108471
40,22,3.0
40,23,3.0443306641084704
40,24,4.58257569495584
40,25,4.47213595499958
40,26,4.358898943540674
40,27,4.274102150444128
40,28,4.242640687119285
40,29,4.274102150444128
40,30,6.928203230275509
40,31,6.855654600401044
40,32,6.782329983125268
40,33,6.728146044225788
40,34,6.708203932499369
40,35,6.728146044225788
40,36,1.7320508075688772
40,37,1.414213562373095
40,38,0.9999999999999999
40,39,0.5176380902050414
40,40,0.0
40,41,0.5176380902050418
40,42,3.4641016151377544
40,43,3.3166247903553994
40,44,3.1622776601683795
40,45,3.044330664108471
40,46,3.0
40,47,3.0443306641084704
40,48,6.244997998398398
40,49,6.164414002968976
40,50,6.082762530298219
40,51,6.022287704222634
40,52,6.0
40,53,6.0222877042226335
40,54,6.928203230275509
40,55,6.855654600401044
40,56,6.782329983125268
40,57,6.728146044225788
40,58,6.708203932499369
40,59,6.728146044225788
40,60,7.54983443527075
40,61,7.483314773547883
40,62,7.416198487095663
40,63,7.366678301136213
40,64,7.3484692283495345
40,65,7.366678301136213
40,66,9.16515138991168
40,67,9.1104335791443
40,68,9.055385138137417
40,69,9.014873775734806
40,70,9.0
40,71,9.014873775734808
40,72,4.58257569495584
40,73,4.47213595499958
40,74,4.358898943540674
40,75,4.274102150444128
40,76,4.242640687119285
40,77,4.274102150444128
40,78,5.477225575051661
40,79,5.385164807134504
40,80,5.291502622129181
40,81,5.221872192272722
40,82,5.196152422706632
40,83,5.2218721922727225
40,84,7.54983443527075
40,85,7.483314773547883
40,86,7.416198487095663
40,87,7.366678301136213
40,88,7.3484692283495345
40,89,7.366678301136213
40,90,3.4641016151377544
40,91,3.3166247903553994
40,92,3.1622776601683795
40,93,3.044330664108471
40,94,3.0
40,95,3.0443306641084704
40,96,4.58257569495584
40,97,4.47213595499958
40,98,4.358898943540674
40,99,4.274102150444128
40,100,4.242640687119285
40,101,4.274102150444128
40,102,6.928203230275509
40,103,6.855654600401044
40,104,6.782329983125268
40,105,6.728146044225788
40,106,6.708203932499369
40,107,6.728146044225788
40,108,8.660254037844387
40,109,8.602325267042627
40,110,8.54400374531753
40,111,8.501055769281315
40,112,8.48528137423857
40,113,8.501055769281315
40,114,9.16515138991168
40,115,9.1104335791443
40,116,9.055385138137417
40,117,9.014873775734806
40,118,9.0
40,119,9.014873775734808
40,120,10.535653752852738
40,121,10.488088481701515
40,122,10.44030650891055
40,123,10.405188570729083
40,124,10.392304845413264
40,125,10.405188570729083
40,126,6.928203230275509
40,127,6.855654600401044
40,128,6.782329983125268
40,129,6.728146044225788
40,130,6.708203932499369
40,131,6.728146044225788
40,132,7.54983443527075
40,133,7.483314773547883
40,134,7.416198487095663
40,135,7.366678301136213
40,136,7.3484692283495345
40,137,7.366678301136213
40,138,9.16515138991168
40,139,9.1104335791443
40,140,9.055385138137417
40,141,9.014873775734806
40,142,9.0
40,143,9.014873775734808
40,144,6.244997998398398
40,145,6.164414002968976
40,146,6.082762530298219
40,147,6.022287704222634
40,148,6.0
40,149,6.0222877042226335
40,150,6.928203230275509
40,151,6.855654600401044
40,152,6.782329983125268
40,153,6.728146044225788
40,154,6.708203932499369
40,155,6.728146044225788
40,156,8.660254037844387
40,157,8.602325267042627
40,158,8.54400374531753
40,159,8.501055769281315
40,160,8.48528137423857
40,161,8.501055769281315
41,0,6.303336482179011
41,1,6.244997998398398
41,2,6.164414002968976
41,3,6.082762530298219
41,4,6.0222877042226335
41,5,6.0
41,6,6.9808345351805094
41,7,6.928203230275509
41,8,6.855654600401044
41,9,6.782329983125268
41,10,6.728146044225788
41,11,6.708203932499369
41,12,8.70241637751084
41,13,8.660254037844387
41,14,8.602325267042627
41,15,8.54400374531753
41,16,8.501055769281315
41,17,8.48528137423857
41,18,3.5681999394048645
41,19,3.4641016151377544
41,20,3.3166247903554
41,21,3.1622776601683795
41,22,3.0443306641084704
41,23,3.0
41,24,4.661764773942254
41,25,4.58257569495584
41,26,4.47213595499958
41,27,4.358898943540674
41,28,4.274102150444128
41,29,4.242640687119285
41,30,6.9808345351805094
41,31,6.928203230275509
41,32,6.855654600401044
41,33,6.782329983125268
41,34,6.728146044225788
41,35,6.708203932499369
41,36,1.9318516525781368
41,37,1.7320508075688774
41,38,1.4142135623730951
41,39,1.0000000000000002
41,40,0.5176380902050418
41,41,0.0
41,42,3.5681999394048645
41,43,3.4641016151377544
41,44,3.3166247903554
41,45,3.1622776601683795
41,46,3.0443306641084704
41,47,3.0
41,48,6.303336482179011
41,49,6.244997998398398
41,50,6.164414002968976
41,51,6.082762530298219
41,52,6.0222877042226335
41,53,6.0
41,54,6.9808345351805094
41,55,6.928203230275509
41,56,6.855654600401044
41,57,6.782329983125268
41,58,6.728146044225788
41,59,6.708203932499369
41,60,7.598161014848848
41,61,7.54983443527075
41,62,7.483314773547883
41,63,7.416198487095663
41,64,7.366678301136213
41,65,7.3484692283495345
41,66,9.205001401823298
41,67,9.16515138991168
41,68,9.1104335791443
41,69,9.055385138137417
41,70,9.014873775734808
41,71,9.0
41,72,4.661764773942254
41,73,4.58257569495584
41,74,4.47213595499958
41,75,4.358898943540674
41,76,4.274102150444128
41,77,4.242640687119285
41,78,5.543649592783519
41,79,5.477225575051661
41,80,5.385164807134504
41,81,5.291502622129181
41,82,5.2218721922727225
41,83,5.196152422706632
41,84,7.598161014848848
41,85,7.54983443527075
41,86,7.483314773547883
41,87,7.416198487095663
41,88,7.366678301136213
41,89,7.3484692283495345
41,90,3.5681999394048645
41,91,3.4641016151377544
41,92,3.3166247903554
41,93,3.1622776601683795
41,94,3.0443306641084704
41,95,3.0
41,96,4.661764773942254
41,97,4.58257569495584
41,98,4.47213595499958
41,99,4.358898943540674
41,100,4.274102150444128
41,101,4.242640687119285
41,102,6.9808345351805094
41,103,6.928203230275509
41,104,6.855654600401044
41,105,6.782329983125268
41,106,6.728146044225788
41,107,6.708203932499369
41,108,8.70241637751084
41,109,8.660254037844387
41,110,8.602325267042627
41,111,8.54400374531753
41,112,8.501055769281315
41,113,8.48528137423857
41,114,9.205001401823298
41,115,9.16515138991168
41,116,9.1104335791443
41,117,9.055385138137417
41,118,9.014873775734808
41,119,9.0
41,120,10.570338254169963
41,121,10.535653752852738
41,122,10.488088481701515
41,123,10.44030650891055
41,124,10.405188570729083
41,125,10.392304845413264
41,126,6.9808345351805094
41,127,6.928203230275509
41,128,6.855654600401044
41,129,6.782329983125268
41,130,6.728146044225788
41,131,6.708203932499369
41,132,7.598161014848848
41,133,7.54983443527075
41,134,7.483314773547883
41,135,7.416198487095663
41,136,7.366678301136213
41,137,7.3484692283495345
41,138,9.205001401823298
41,139,9.16515138991168
41,140,9.1104335791443
41,141,9.055385138137417
41,142,9.014873775734808
41,143,9.0
41,144,6.303336482179011
41,145,6.244997998398398
